source_file,informacion_personal_nombre_y_apellidos,informacion_personal_estado_civil,informacion_personal_regimen_economico_matrimonial,informacion_personal_fecha_eleccion,informacion_personal_fecha_presentacion_credencial,informacion_personal_cargo,informacion_personal_circunscripcion,facebook,instagram,twitter,website,rentas_percibidas_percepciones_salariales,rentas_percibidas_dividendos_y_participaciones,rentas_percibidas_intereses_financieros,rentas_percibidas_otras_rentas,irpf_cantidad_pagada,bienes_patrimoniales_inmuebles_urbanos,bienes_patrimoniales_inmuebles_rusticos,bienes_patrimoniales_bienes_sociedades_no_cotizadas,depositos_y_cuentas_cuentas,otros_bienes_y_derechos_deuda_publica_y_valores,otros_bienes_y_derechos_acciones_y_participaciones,otros_bienes_y_derechos_sociedades_participadas_mas_5_por_ciento,vehiculos,otros_bienes_no_declarados_anteriormente,deudas_y_obligaciones,observaciones,deputy_id,photo_path,logo_path,hemiciclo_path,name_slug,scraped_salary
deputy_009_assets_000339_000_e_0001412_20230816.json,JUAN BRAVO BAENA,CASADO,GANANCIAL,23 JULIO 2023,01 AGOSTO 2023,Diputado,SEVILLA,,https://www.instagram.com/juan.bravo.baena/,https://twitter.com/juanBravoBaena,,"[{""concepto"": ""RENDIMIENTO DEL TRABAJO"", ""euros"": ""46.875,85""}, {""concepto"": ""RENDIMIENTO DEL TRABAJO"", ""euros"": ""2.266,67""}, {""concepto"": ""GASTOS REPRESENTACIÓN"", ""euros"": ""22.720,00""}]",[],[],[],45112.64,"[{""clase_y_caracteristicas"": ""PLAZA APARCAMIENTO"", ""situacion"": ""JAÉN"", ""fecha_adquisicion"": ""2002"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""PLENO DOMINIO GANANCIAL COMPRA VENTA""}, {""clase_y_caracteristicas"": ""PLAZA APARCAMIENTO"", ""situacion"": ""JAÉN"", ""fecha_adquisicion"": ""2002"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""PLENO DOMINIO GANANCIAL COMPRA VENTA""}]",[],[],"[{""saldo"": ""15.500,00""}]","[{""descripcion"": ""ACCIONES"", ""valor"": ""8.500,00 €""}]",[],[],"[{""fecha_adquisicion"": ""2019"", ""descripcion"": ""VOLVO XC 90""}]","[{""descripcion"": ""PLAN DE PENSIONES"", ""valor"": ""3.559,08 €""}]","[{""descripcion_y_acreedor"": ""HIPOTECA"", ""fecha_concesion"": ""2002"", ""importe_concedido"": ""144.242,91 €"", ""saldo_pendiente"": ""39.363,03 €""}, {""descripcion_y_acreedor"": ""PRESTAMO"", ""fecha_concesion"": ""2021"", ""importe_concedido"": ""50.000,00 €"", ""saldo_pendiente"": ""37.769,83 €""}]",,9,fotos_diputados\deputy_009.jpg,Logo_partidos\deputy_0009.jpg,hemiciclo\hemi_0009_3309.gif,juan-bravo-baena,91261.66
deputy_010_assets_000009_000_e_0000038_20230801.json,LUIS CARLOS SAHUQUILLO GARCÍA,CASADO,GANANCIALES,23 de julio de 2023,1 de agosto de 2023,Diputado,CICLNICA,,,https://twitter.com/lcsahuquillo,,"[{""concepto"": ""Trienios como funcionario de la Junta de Comunidades de Castilla-La Mancha"", ""euros"": 4035.0}]",[],"[{""concepto"": null, ""euros"": 4.21}]",[],9597.24,"[{""clase_y_caracteristicas"": ""PISO (118 m2)"", ""situacion"": ""Cuenca"", ""fecha_adquisicion"": ""Septiembre 1999"", ""derecho_sobre_el_bien"": ""Pleno dominio 50 %"", ""titulo_adquisicion"": ""Compraventa""}, {""clase_y_caracteristicas"": ""PLAZA GARAJE (25,55 M2)"", ""situacion"": ""Cuenca"", ""fecha_adquisicion"": ""Septiembre 1999"", ""derecho_sobre_el_bien"": ""Pleno dominio 50 %"", ""titulo_adquisicion"": ""Compraventa""}]",[],[],"[{""saldo"": 14280.19}]",[],[],[],"[{""fecha_adquisicion"": ""04-01-2021"", ""descripcion"": ""Land rover Range Evoque 2.0L TOI 150CV (matriculado 29-11-2017)""}]",[],"[{""prestamo"": ""Préstamo personal adquisición vehículo en Eurocajarural"", ""fecha_concesion"": ""29-12-20"", ""importe_concedido"": 12000, ""saldo_pendiente"": 6243.28}, {""prestamo"": ""Sentencia de divorcio de enero de 2018. Pensión alimenticia y pensión compensatoria."", ""fecha_concesion"": null, ""importe_concedido"": null, ""saldo_pendiente"": null}]","Plan de pensiones del Congreso de los diputados, por aportación de la Institución en la IX legislatura, de 15.726,26 €, más una aportación personal, en diciembre de 2025, de 8.000 €.",10,fotos_diputados\deputy_010.jpg,Logo_partidos\deputy_0010.jpg,hemiciclo\hemi_0010_1408.gif,luis-carlos-sahuquillo-garcia,91261.66
deputy_010_assets_000009_001_e_0004273_20231116.json,LUIS CARLOS SAHUQUILLO GARCÍA,CASADO,GANANCIALES,23 de julio de 2023,1 de agosto de 2023,Diputado,,,,https://twitter.com/lcsahuquillo,,[],[],[],[],,[],[],[],[],[],[],[],"[{""fecha_adquisicion"": ""04-01-2021"", ""descripcion"": ""Land Rover Range Evoque 2.0L TOI 150CV (matriculado 29-11-2017)""}, {""fecha_adquisicion"": ""13-11-2023"", ""descripcion"": ""Audi A6 Sport 45 TDI Quattro (matriculado 06-03-2020)""}]",[],[],Modificación de la declaración de bienes y rentas por adquisición de un nuevo vehículo.,10,fotos_diputados\deputy_010.jpg,Logo_partidos\deputy_0010.jpg,hemiciclo\hemi_0010_1408.gif,luis-carlos-sahuquillo-garcia,91261.66
deputy_011_assets_000010_000_e_0000042_20230801.json,LUIS ALFONSO REY DE LAS HERAS,SEPARADO,,23/07/2023,01/08/2023,Diputado,SORIA,,,https://twitter.com/LuisReyHeras,,"[{""procedencia"": ""SENADO"", ""concepto"": ""Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones"", ""euros"": null}]","[{""procedencia"": ""CAJA RURAL DE SORIA"", ""concepto"": ""Dividendos y participación en beneficios de sociedades"", ""euros"": ""0,30""}]",[],[],15481.76,"[{""clase"": ""VIVIENDA"", ""situacion"": ""SORIA"", ""fecha_adquisicion"": ""11/10/2002"", ""derecho"": ""GANANCIAL"", ""titulo_adquisicion"": ""COMPRAVENTA""}, {""clase"": ""VIVIENDA"", ""situacion"": ""SORIA"", ""fecha_adquisicion"": ""31/07/2020"", ""derecho"": ""GANANCIAL"", ""titulo_adquisicion"": ""COMPRAVENTA""}, {""clase"": ""PLAZA APARCAMIENTO"", ""situacion"": ""SORIA"", ""fecha_adquisicion"": ""08/04/2015"", ""derecho"": ""DCHO. SUPERFICIE"", ""titulo_adquisicion"": null}]",[],[],"[{""tipo"": ""CUENTAS CORRIENTES"", ""saldo"": ""22.411 €""}]",[],"[{""descripcion"": ""ACCION CAJA RURAL SORIA"", ""valor"": ""60€""}]",[],"[{""fecha_adquisicion"": ""22/11/2007"", ""descripcion"": ""VEHICULO SAAB 1.9.TDI""}, {""fecha_adquisicion"": ""07/06/2016"", ""descripcion"": ""MOTOCICLETA MAN. SEVENTY RSCC""}]",[],"[{""descripcion"": ""GANANCIAL - VIVIENDA UNIFAMILIAR"", ""fecha_concesion"": ""11/10/2002"", ""importe_concedido"": ""168.000€"", ""saldo_pendiente"": ""7.000€""}, {""descripcion"": ""GANANCIAL - VIVIENDA UNIFAMILIAR"", ""fecha_concesion"": ""31/07/2020"", ""importe_concedido"": ""150.000€"", ""saldo_pendiente"": ""143.506€""}, {""descripcion"": ""DCHO. SUPERFIC. - PLAZA APARCAMIENTO"", ""fecha_concesion"": ""08/04/2015"", ""importe_concedido"": ""15.000€"", ""saldo_pendiente"": ""9.868€""}]",,11,fotos_diputados\deputy_011.jpg,Logo_partidos\deputy_0011.jpg,hemiciclo\hemi_0011_1714.gif,luis-alfonso-rey-las-heras,
deputy_011_assets_000010_001_e_0038180_20240916.json,LUIS ALFONSO REY DE LAS HERAS,,,,,,,,,https://twitter.com/LuisReyHeras,,[],[],[],[],13636.0,"[{""clase"": ""PLAZA APARCAMIENTO"", ""situacion"": ""SORIA"", ""fecha_adquisicion"": ""08/04/2015"", ""derecho"": ""DCHO. SUPERFICIE""}, {""clase"": ""VIVIENDA"", ""situacion"": ""SORIA"", ""fecha_adquisicion"": ""08/07/2024"", ""derecho"": ""COMPRAVENTA""}]",[],[],"[{""saldo"": 6333}]",[],[],[],[],[],"[{""descripcion"": ""DCHO. SUPERFICIE-PLAZA DE APARCAMIENTO"", ""fecha_concesion"": ""08/04/2015"", ""importe_concedido"": 15000, ""saldo_pendiente"": 9868}]",,11,fotos_diputados\deputy_011.jpg,Logo_partidos\deputy_0011.jpg,hemiciclo\hemi_0011_1714.gif,luis-alfonso-rey-las-heras,
deputy_012_assets_000014_000_e_0001375_20230816.json,CARLOS ROJAS GARCÍA,CASADO,SEPARACIÓN DE BIENES,23 DE JULIO DE 2023,2 DE AGOSTO DE 2023,Diputado,GRANADA,https://www.facebook.com/Carlos-Rojas-Garc%C3%ADa-166753193370543,,https://twitter.com/CarlosRojas_PPA,,[],"[{""concepto"": ""DIVIDENDO DE ACCIONES EN BOLSA E INTERESES CUENTAS"", ""euros"": 2791}]","[{""concepto"": ""ALQUILERES BIENES INMUEBLES; Y FINCAS RÚSTICAS (HERENCIA)"", ""euros"": 24390}, {""concepto"": ""VENTA DE FINCA RÚSITICA (DE HERENCIA)"", ""euros"": 222320}, {""concepto"": ""VENTA DE LOCAL COMERCIAL (DE HERENCIA)"", ""euros"": 36000}]",[],43418.0,"[{""clase_y_caracteristicas"": ""VIVIENDA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 1996, ""derecho_sobre_el_bien"": ""NUDA PROPIEDAD""}, {""clase_y_caracteristicas"": ""VIVIENDA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2003, ""derecho_sobre_el_bien"": ""PROPIEDAD (C-V)""}, {""clase_y_caracteristicas"": ""COCHERA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 1996, ""derecho_sobre_el_bien"": ""PROPIEDAD COMPARTIDA (HERENCIA)""}, {""clase_y_caracteristicas"": ""PISO (ESTUDIO)"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": 2017, ""derecho_sobre_el_bien"": ""PROPIEDAD (C-V)""}, {""clase_y_caracteristicas"": ""FINCA URBANA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2011, ""derecho_sobre_el_bien"": ""PROPIEDAD COMPARTIDA (HERENCIA)""}, {""clase_y_caracteristicas"": ""FINCA URBANA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2017, ""derecho_sobre_el_bien"": ""PROPIEDAD COMPARTIDA (HERENCIA)""}]","[{""clase_y_caracteristicas"": ""AGRÍCOLA ROGA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2017, ""derecho_sobre_el_bien"": ""PROPIEDAD COMPARTIDA (HERENCIA)""}, {""clase_y_caracteristicas"": ""FINCA RÚSTICA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2017, ""derecho_sobre_el_bien"": ""PROPIEDAD COMPARTIDA (HERENCIA)""}, {""clase_y_caracteristicas"": ""FINCA RÚSTICA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2017, ""derecho_sobre_el_bien"": ""PROPIEDAD COMPARTIDA (HERENCIA)""}]","[{""clase_y_caracteristicas"": ""GRANADA CLUB LOS COSARIOS (1 ACCIÓN)"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2009, ""derecho_sobre_el_bien"": ""PROPIEDAD (C-V)""}, {""clase_y_caracteristicas"": ""CB HERMANOS ROGA"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2017, ""derecho_sobre_el_bien"": ""PROPIEDAD COMPARTIDA (DE HERENCIA)""}, {""clase_y_caracteristicas"": ""JAMONES HAZA DEL LINO S.L"", ""situacion"": ""GRANADA"", ""fecha_adquisicion"": 2017, ""derecho_sobre_el_bien"": ""PROPIEDAD COMPARTIDA (HERENCIA)""}]","[{""descripcion"": ""SALDO EN CUENTAS CORRIENTES BBVA, SANTANDER, BANKINTER"", ""saldo"": 9723}]","[{""descripcion"": ""BANCO SABADELL, SANTANDER, FERROVIAL, IAG, TELEFÓNICA, BBVA, ROVI, TESLA, AMAZON, PROSEGUR, ENAGAS, MAPFRE"", ""valor"": 291127}, {""descripcion"": ""QUALITY BBVA FONDO"", ""valor"": 12726}, {""descripcion"": ""SANTANDER ACCIONES ESPAÑOLA Y EEUU FONDO"", ""valor"": 54913}, {""descripcion"": ""BANKINTER FONDOS (PLATEA Y MIXTO) SANTANDER FONDO EUROPA"", ""valor"": 4657}]","[{""descripcion"": ""Participación minoritaria en Sociedad Agrícola Rogea, S.L en 15k Angels"", ""valor"": 15000}, {""descripcion"": ""Accionista con participación y sin cargo de gestión Sociedad Roga S.L. (Herencia)"", ""valor"": 389012.4}, {""descripcion"": ""Accionista con participación y sin cargo de gestión Haza de Lino S.L. (Herencia)"", ""valor"": 21636}]",[],"[{""fecha_adquisicion"": 2009, ""descripcion"": ""TOYOTA CAMRY""}, {""fecha_adquisicion"": 2017, ""descripcion"": ""MERCEDES 320""}, {""fecha_adquisicion"": 2014, ""descripcion"": ""MOTICICLETA""}]","[{""descripcion"": ""MUTUALIDAD DE LA ABOGACIA (FONDO)"", ""valor"": 28264}]","[{""descripcion"": ""PRÉSTAMO HIPOTECARIO BANKINTER (PARA C-V DE INMUEBLE)"", ""fecha_concesion"": 2018, ""importe_concedido"": 78000, ""saldo_pendiente"": 66065}, {""descripcion"": ""PRÉSTAMO HIPOTECARIO BANKINTER (PARA C-V DE INMUEBLE)"", ""fecha_concesion"": 2021, ""importe_concedido"": 152506, ""saldo_pendiente"": 126649}, {""descripcion"": ""PRÉSTAMO PERSONAL BANKINTER"", ""fecha_concesion"": 2019, ""importe_concedido"": 48000, ""saldo_pendiente"": 29064}, {""descripcion"": ""PRÉSTAMO PERSONAL BANKINTER"", ""fecha_concesion"": 2021, ""importe_concedido"": 50000, ""saldo_pendiente"": 38778}, {""descripcion"": ""PRÉSTAMO HIPOTECARIO SANTANDER (PARA C-V DE INMUEBLE)"", ""fecha_concesion"": 2021, ""importe_concedido"": 313000, ""saldo_pendiente"": 284810}, {""descripcion"": ""PRÉSTAMO HIPOTECARIO SANTANDER (PARA C-V DE INMUEBLE)"", ""fecha_concesion"": 2022, ""importe_concedido"": 95000, ""saldo_pendiente"": 91025}, {""descripcion"": ""PRÉSTAMO HIPOTECARIO SANTANDER (PARA C-V DE INMUEBLE)"", ""fecha_concesion"": 2021, ""importe_concedido"": 60000, ""saldo_pendiente"": 56419}]",1- AGRÍCOLA ROGA: Accionista sin cargo de gestión objeto social: producción agrícola de frutas tropicales y hortalizas. La sociedad no contrata con el sector público. La sociedad no recibe subvenciones no regladas. 2- OTROS BIENES DE NATURALEZA URBANA: -Piso (Madrid 2019 C-V) -Piso (Madrid 2021 C-V) -piso-estudio (Madrid 2021 C-V) -piso-estudio (Madrid 2021 C-V) -piso-estudio (Madrid 2022 C-V) 3-OTROS BIENES DE NATURALEZA RÚSTICA: -Finca Rustica en Granada 2017 (herencia propiedad compartida) -Finca Rústica en Granada 2017 (herencia propiedad compartida),12,fotos_diputados\deputy_012.jpg,Logo_partidos\deputy_0012.jpg,hemiciclo\hemi_0012_3613.gif,carlos-rojas-garcia,91261.66
deputy_013_assets_000011_000_e_0000050_20230802.json,ANA MARÍA PASTOR JULIÁN,CASADA,GANANCIALES,23 DE JULIO DE 2023,2 DE AGOSTO DE 2023,Diputado,PONTEVEDRA,,,,,"[{""concepto"": ""TRIENIOS SERVICIO GALEGO DE SAUDE"", ""euros"": 882.5}]",[],"[{""concepto"": ""RENDIMIENTO BRUTO AÑO FISCAL 2022"", ""euros"": 0.21}]",[],45510.95,"[{""clase_y_caracteristicas"": ""Piso 130,74 m2. Valor catastral 106.831,98 con plaza de garaje de 13 m2. Valor catastral 7.620,82"", ""situacion"": ""PONTEVEDRA"", ""fecha_adquisicion"": ""08/08/1995"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRA VENTA 50% DEL DECLARANTE""}, {""clase_y_caracteristicas"": ""Plaza de garaje 12 m2. Valor catastral 5.520,86"", ""situacion"": ""PONTEVEDRA"", ""fecha_adquisicion"": ""20/10/1999"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRA VENTA 50% DEL DECLARANTE""}, {""clase_y_caracteristicas"": ""Piso de 64,61 m2. Valor catastral 103.420,68"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""27/05/2005"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRA VENTA 50% DEL DECLARANTE""}, {""clase_y_caracteristicas"": ""Piso de 96,13 m2. Valor catastral 71.379,90 con plaza de garaje de 16,58 m2. Valor catastral 8.665,36"", ""situacion"": ""PONTEVEDRA"", ""fecha_adquisicion"": ""24/06/2010"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRA VENTA 50% DEL DECLARANTE""}]",[],[],"[{""tipo"": ""CUENTAS CORRIENTES Y CONTRATO DE PRODUCTO FINANCIERO ESTRUCTURADO"", ""saldo"": 1001961.12, ""porcentaje_declarante"": ""50%""}]",[],[],[],"[{""fecha_adquisicion"": ""15/04/2019"", ""descripcion"": ""MODELO MINI COOPER D (50% DEL DECLARANTE)""}, {""fecha_adquisicion"": ""3/01/2022"", ""descripcion"": ""LEXUS NX 300 EXECUTIVE NAVIGATION (50% DEL DECLARANTE)""}]","[{""tipo"": ""PLAN DE PENSIONES"", ""valor"": 118601.51}]",[],,13,fotos_diputados\deputy_013.jpg,Logo_partidos\deputy_0013.jpg,,ana-maria-pastor-julian,71897.0
deputy_013_assets_000011_002_e_0029475_20240612.json,ANA MARÍA PASTOR JULIÁN,CASADA,GANANCIALES,23 DE JULIO DE 2023,02 DE AGOSTO DE 2023,Senador,PONTEVEDRA,,,,,"[{""concepto"": ""TRIENIOS SERVICIO GALEGO DE SAUDE"", ""euros"": ""888,74""}]",[],"[{""concepto"": ""RENDIMIENTO BRUTO AÑO FISCAL 2022"", ""euros"": ""0,28""}]",[],45510.95,"[{""clase_y_caracteristicas"": ""PISO 130,74 M2. VALOR CATASTRAL 106.831,98 CON PLAZA DE GARAJE DE 13 M2. VALOR CATASTRAL 7.620,82"", ""situacion"": ""PONTEVEDRA"", ""fecha_adquisicion"": ""08/08/1995"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRAVENTA 50% DEL DECLARANTE""}, {""clase_y_caracteristicas"": ""PLAZA DE GARAJE 12 M2. VALOR CATASTRAL 5.520,86"", ""situacion"": ""PONTEVEDRA"", ""fecha_adquisicion"": ""20/10/1999"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRAVENTA 50% DEL DECLARANTE""}, {""clase_y_caracteristicas"": ""PISO DE 64,61 M2. VALOR CATASTRAL 103.420,68"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""27/05/2005"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRAVENTA 50% DEL DECLARANTE""}, {""clase_y_caracteristicas"": ""PISO DE 96,13 M2. VALOR CATASTRAL 71.379,90 CON PLAZA DE GARAJE DE 16,58 M2. VALOR CATASTRAL 8.665,36"", ""situacion"": ""PONTEVEDRA"", ""fecha_adquisicion"": ""24/06/2010"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRAVENTA 50% DEL DECLARANTE""}]",[],[],"[{""tipo"": ""CUENTAS CORRIENTES Y CONTRATO DE PRODUCTO FINANCIERO ESTRUCTURADO"", ""saldo"": ""1.095.470,06 (50% DEL DECLARANTE)""}]",[],[],[],"[{""fecha_adquisicion"": ""15/04/2019"", ""descripcion"": ""MODELO MINI COOPER D (50% DEL DECLARANTE)""}, {""fecha_adquisicion"": ""03/01/2022 (12/03/2018)"", ""descripcion"": ""LEXUS NX 300 EXECUTIVE NAVIGATION (50% DEL DECLARANTE)""}]","[{""tipo"": ""PLAN DE PENSIONES"", ""valor"": ""129.719,65""}]",[],,13,fotos_diputados\deputy_013.jpg,Logo_partidos\deputy_0013.jpg,,ana-maria-pastor-julian,71897.0
deputy_014_assets_000012_000_e_0000053_20230802.json,PEDRO FERNÁNDEZ HERNÁNDEZ,SEPARADO,,23 DE JULIO DE 2023,2 DE AGOSTO DE 2023,Diputado,ZARAGOZA,,,https://twitter.com/pedro_fhz,,"[{""concepto"": ""DOCENCIA"", ""euros"": 7943}, {""concepto"": ""AYUNTAMIENTO DE MADRID"", ""euros"": 16382}]",[],[],[],23.117,[],[],[],"[{""tipo"": ""CUENTA BANCARIA"", ""saldo"": 11000}]",[],"[{""descripcion"": ""ACCIONES"", ""valor"": 2800}]",[],"[{""fecha_adquisicion"": ""22 DE JULIO DE 2019"", ""descripcion"": ""VEHÍCULO DACIA SANDERO EXPLORE""}, {""fecha_adquisicion"": ""19 DE DICIEMBRE DE 2022"", ""descripcion"": ""VEHÍCULO MAZDA MX-5""}]",[],"[{""descripcion"": ""PRÉSTAMO PERSONAL CON GARANTÍA EN ENTIDAD BANCARIA"", ""fecha_concesion"": ""18.07.2014"", ""importe_concedido"": 193291, ""saldo_pendiente"": 87845}, {""descripcion"": ""PRÉSTAMO PERSONAL FINANCIACIÓN VEHÍCULO EN ENTIDAD FINANCIERA"", ""fecha_concesion"": ""19.12.2022"", ""importe_concedido"": 25367, ""saldo_pendiente"": 24469}]",,14,fotos_diputados\deputy_014.jpg,Logo_partidos\deputy_0014.jpg,hemiciclo\hemi_0014_2805.gif,pedro-fernandez-hernandez,85645.7
deputy_015_assets_000013_000_e_0000059_20230802.json,MARIA CARMEN CASTILLA ALVAREZ,CASADA,GANANCIALES,23 JULIO 2023,02 AGOSTO 2023,DIPUTADO,SEVILLA,,,https://twitter.com/mc_castilla,,"[{""concepto"": ""NOMINA MES RENDIMIENTO NETO RENTA 2022"", ""euros"": ""2.524 NETOS 43.624,78 NETOS""}]",[],[],[],10630.27,"[{""clase_y_caracteristicas"": ""VIVIENDA"", ""situacion"": ""SEVILLA"", ""fecha_adquisicion"": ""1995"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO"", ""titulo_adquisicion"": ""COMPRAVENTA""}, {""clase_y_caracteristicas"": ""VIVIENDA"", ""situacion"": ""SEVILLA"", ""fecha_adquisicion"": ""2021"", ""derecho_sobre_el_bien"": ""GANANCIAL"", ""titulo_adquisicion"": ""COMPRAVENTA""}]",[],[],"[{""tipo"": ""CUENTA CORRIENTE"", ""saldo"": ""21.878,26""}]",[],[],[],"[{""fecha_adquisicion"": ""2010"", ""descripcion"": ""VEHÍCULO NISSAN MODELO QASHQAI""}]",[],"[{""prestamo"": ""CREDITO HIPOTECARIO BANKIA"", ""fecha_concesion"": ""2005"", ""importe_concedido"": ""153.000"", ""saldo_pendiente"": ""31.000""}, {""prestamo"": ""50% CREDITO HIPOTECARIO UCL (GANANCIALES)"", ""fecha_concesion"": ""2021"", ""importe_concedido"": ""249.000"", ""saldo_pendiente"": ""235.000""}]",,15,fotos_diputados\deputy_015.jpg,Logo_partidos\deputy_0015.jpg,hemiciclo\hemi_0015_1306.gif,maria-carmen-castilla-alvarez,97457.92
deputy_016_assets_000016_000_e_0000074_20230802.json,DANIEL PÉREZ OSMA,SOLTERO,,23-07-2023,02-08-2023,Senador,CUENCA,https://www.facebook.com/perez.osma,https://www.instagram.com/danpros89,https://twitter.com/danpros89,,"[{""concepto"": ""DIPUTADO PROVINCIAL CUENCA Y ALCALDE DE LAS VALERAS"", ""euros"": ""29.620,57""}]",[],[],[],5777.18,"[{""clase_y_caracteristicas"": ""VIVIENDA"", ""situacion"": ""CUENCA"", ""fecha_adquisicion"": ""2022"", ""derecho_sobre_el_bien"": ""PROPIEDAD"", ""titulo_adquisicion"": ""ESCRITURA DE COMPRAVENTA""}, {""clase_y_caracteristicas"": ""GARAJE"", ""situacion"": ""CUENCA"", ""fecha_adquisicion"": ""2022"", ""derecho_sobre_el_bien"": ""PROPIEDAD"", ""titulo_adquisicion"": ""ESCRITURA DE COMPRAVENTA""}, {""clase_y_caracteristicas"": ""TRASTERO"", ""situacion"": ""CUENCA"", ""fecha_adquisicion"": ""2022"", ""derecho_sobre_el_bien"": ""PROPIEDAD"", ""titulo_adquisicion"": ""ESCRITURA DE COMPRAVENTA""}]",[],[],"[{""tipo"": ""CUENTAS CORRIENTES"", ""saldo"": ""7.500 €""}]",[],[],[],[],[],"[{""descripcion"": ""HIPOTECA"", ""fecha_concesion"": ""05-04-2023"", ""importe_concedido"": ""105.000,00 €"", ""saldo_pendiente"": ""100.766,32""}]",,16,fotos_diputados\deputy_016.jpg,Logo_partidos\deputy_0016.jpg,hemiciclo\hemi_0016_2815.gif,daniel-perez-osma,85645.7
deputy_017_assets_000017_000_e_0000076_20230802.json,DANIEL SENDEROS ORAÁ,CASADO,GANANCIALES,23 DE JULIO DE 2023,2 DE AGOSTO DE 2023,Diputado,,,,https://twitter.com/danielsenderos,,"[{""procedencia"": ""CONGRESO DE LOS DIPUTADOS"", ""concepto"": ""CONGRESO DE LOS DIPUTADOS"", ""euros"": 3050.62}, {""procedencia"": ""CONGRESO DE LOS DIPUTADOS"", ""concepto"": ""INCENMIZACIÓN MENSUAL CONGRESO DE LOS DIPUTADOS"", ""euros"": 1959.0}, {""procedencia"": ""AYUNTAMIENTO MOREDA ÁLAVA"", ""concepto"": ""DIETAS AYUNTAMIENTO MOREDA ÁLAVA (ASISTENCIA PLENO TRIMESTRAL)"", ""euros"": 35.0}]",[],[],[],13393.38,"[{""clase_y_caracteristicas"": ""VIVIENDA CON PLAZA DE GARAJE"", ""situacion"": ""HARO (LA RIOJA)"", ""fecha_adquisicion"": ""AÑO 2009"", ""derecho_sobre_el_bien"": ""COMPRAVENTA"", ""titulo_adquisicion"": ""GANANCIALES""}]",[],[],"[{""entidad"": ""KUTXABANK"", ""saldo"": 21000}]",[],[],[],"[{""fecha_adquisicion"": ""ENERO 2023"", ""descripcion"": ""CITROEN C4""}, {""fecha_adquisicion"": ""FEBRERO 2020"", ""descripcion"": ""CITROEN C3""}]",[],"[{""descripcion"": ""PRESTAMO HIPOTECARIO"", ""fecha_concesion"": ""17/07/2009"", ""importe_concedido"": 135000, ""saldo_pendiente"": 65000}, {""descripcion"": ""PRESTAMO PERSONAL"", ""fecha_concesion"": ""MAYO 2020"", ""importe_concedido"": 13600, ""saldo_pendiente"": 10771}, {""descripcion"": ""PRESTAMO PERSONAL"", ""fecha_concesion"": ""16/01/2023"", ""importe_concedido"": 22490, ""saldo_pendiente"": 20600}]",,17,fotos_diputados\deputy_017.jpg,Logo_partidos\deputy_0017.jpg,hemiciclo\hemi_0017_1610.gif,daniel-senderos-oraa,91261.66
