LEGISLATURA,ARCHIVO_FUENTE,NOMBRE_Y_APELLIDOS,ESTADO_CIVIL,REGIMEN_ECONOMICO_MATRIMONIAL,FECHA_ELECCION_PARLAMENTARIO,FECHA_PRESENTACION_CREDENCIAL_CAMARA,CARGO,CIRCUNSCRIPCION,RENTAS_NUM_PERCEPCIONES_SALARIALES,RENTAS_TOTAL_SALARIALES,RENTAS_DETALLE_SALARIALES,RENTAS_NUM_DIVIDENDOS,RENTAS_TOTAL_DIVIDENDOS,RENTAS_DETALLE_DIVIDENDOS,RENTAS_NUM_INTERESES,RENTAS_TOTAL_INTERESES,RENTAS_DETALLE_INTERESES,RENTAS_NUM_OTRAS,RENTAS_TOTAL_OTRAS,RENTAS_DETALLE_OTRAS,CANTIDAD_PAGADA_POR_IRPF,BIENES_NUM_INMUEBLES_URBANOS,BIENES_DETALLE_INMUEBLES_URBANOS,BIENES_NUM_INMUEBLES_RUSTICOS,BIENES_DETALLE_INMUEBLES_RUSTICOS,BIENES_NUM_SOCIEDADES_NO_COTIZADAS,BIENES_DETALLE_SOCIEDADES_NO_COTIZADAS,DEPOSITOS_NUM_CUENTAS,DEPOSITOS_SALDO_TOTAL,DEPOSITOS_DETALLE_CUENTAS,OTROS_BIENES_NUM_DEUDA_PUBLICA,OTROS_BIENES_DETALLE_DEUDA_PUBLICA,OTROS_BIENES_NUM_ACCIONES,OTROS_BIENES_DETALLE_ACCIONES,OTROS_BIENES_NUM_SOCIEDADES_MAS_5PCT,OTROS_BIENES_DETALLE_SOCIEDADES_MAS_5PCT,VEHICULOS_NUM_TOTAL,VEHICULOS_DESCRIPCION,OTROS_NO_DECLARADOS_NUM,OTROS_NO_DECLARADOS_VALOR_TOTAL,OTROS_NO_DECLARADOS_DESCRIPCION,DEUDAS_NUM_TOTAL,DEUDAS_IMPORTE_CONCEDIDO_TOTAL,DEUDAS_SALDO_PENDIENTE_TOTAL,DEUDAS_DESCRIPCION_ACREEDOR,OBSERVACIONES,TOTAL_INGRESOS_DECLARADOS,TOTAL_ACTIVOS_LIQUIDOS,POSICION_NETA_LIQUIDA,depositos_saldo_total_directo,num_otros_bienes_derechos,otros_bienes_derechos_detalle
XV,deputy_123_assets_000113_001_e_0047251_20241106.json,SERGIO CARLOS MATOS CASTRO,SOLTERO,,23 JULIO DE 2023,07 AGOSTO DE 2023,Senador,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,1,"clase:PISO; situacion:LA PALMA, STA. CRUZ DE TENERIFE; fecha_adquisicion:JULIO DE 2024; derecho:PLENO DOMINIO",0,,0,,1,-6700.0,tipo:CUENTA DE AHORROS; entidad:NATIONAL NETHERLANDS; saldo:-6700,0,,0,,0,,0,,0,0.0,,0,0.0,0.0,,"EN RELACIÓN CON LOS -6.700€ QUE SE HABÍAN DECLARADO INICIALMENTE, EN ESTE MOMENTO, SE RETIRÓ EL DINERO Y SE CANCELÓ LA CUENTA DE AHORROS.",0.0,-6700.0,-6700.0,,,
XV,deputy_123_assets_000113_002_e_0051253_20241211.json,SERGIO MATOS CASTRO,SOLTERO,,23/07/2023,07/08/2023,Diputado,SANTA CRUZ DE TENERIFE,0,0.0,,0,0.0,,0,0.0,,0,0.0,,3450.22,0,,0,,0,,3,18583.12,descripcion:CUENTA CORRIENTES CAIXABANK; saldo:18583.12 | descripcion:NATIONALE NEDERLANDER | descripcion:PLAN DE PENSIONES CAIXABANK,0,,0,,0,,0,,0,0.0,,1,123300.0,121736.36,descripcion:CAIXABANK; fecha_concesion:JULIO 2024; importe_concedido:123300; saldo_pendiente:121736.36,Me remito en todos los apartados no cumplimentados a las declaraciones presentadas con anterioridad.,0.0,18583.12,-103153.24,,,
XV,deputy_124_assets_000115_000_e_0000495_20230807.json,Emilio Jesús del Valle Rodríguez,Casado,Gananciales,23 de julio de 2023,7 de agosto de 2023,Senador,Cantabria,0,0.0,,0,0.0,,0,0.0,,1,131.39,concepto:RENTAS INMUEBLES A DISPOSICIÓN DEL TITULAR; euros:131.39,13710.47,3,clase:VIVIENDA HABITUAL; situacion:SANTANDER (Cantabria); fecha_adquisicion:JULIO 2002; derecho:GANANCIAL (50%); titulo:COMPRAVENTA | clase:GARAJE; situacion:SANTANDER (Cantabria); fecha_adquisicion:JULIO 2002; derecho:GANANCIAL (50%); titulo:COMPRAVENTA | clase:TRASTERO; situacion:SANTANDER (Cantabria); fecha_adquisicion:JULIO 2002; derecho:GANANCIAL (50%); titulo:COMPRAVENTA,0,,0,,1,14000.0,tipo:CUENTAS CORRIENTES; saldo:14000,0,,0,,0,,2,fecha_adquisicion:OCTUBRE 2009; descripcion:RENAULT CLIO | fecha_adquisicion:NOVIEMBRE 2011; descripcion:FORD FOCUS,0,0.0,,1,186313.75,35675.49,descripcion:PRESTAMO HIPOTECARIO PARA VIVIENDA HABITUAL. BANCO SANTANDER; fecha_concesion:JUNIO 2002; importe_concedido:186313.75; saldo_pendiente:35675.49,,131.39,14000.0,-21675.49,,,
XV,deputy_125_assets_000116_000_e_0000506_20230807.json,ENRIQUE FERNANDO SANTIAGO ROMERO,,,,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,35827.99,1,clase:APARTAMENTO/PISO; situacion:MADRID; fecha_adquisicion:DICIEMBRE 2001; derecho:50% NUDA PROPIEDAD; titulo:COMPRAVENTA,0,,0,,2,48489875.0,descripcion:50% CUENTAS CORRIENTES (2) CAIXABANK; saldo:48489875 | descripcion:CUENTAS CORRIENTES (3) CAIXABANK,2,descripcion:PARTICIPACIONES EN TUTELA LEGAL SAS (16%); valor:2286.37 | descripcion:ACCIONES EN EDITORIAL MONG SL; valor:1000,0,,0,,1,fecha_adquisicion:28 DICIEMBRE 2015; descripcion:MOTOCICLETA YAMAHA YP125RA,0,0.0,,1,105177.12,6886.67,descripcion:50% CRÉDITO HIPOTECARIO CAIXABANK; fecha_concesion:21/12/2001; importe_concedido:105177.12; saldo_pendiente:6886.67,,0.0,48489875.0,48482988.33,,,
XV,deputy_126_assets_000118_000_e_0000511_20230807.json,FRANCISCO JOSÉ SALAZAR RODRÍGUEZ,CASADO,GANANCIALES,23/07/2023,07/08/2023,Diputado,SEVILLA,1,5644.6,"concepto:NÓMINA; euros:5.644,60€",0,0.0,,0,0.0,,0,0.0,,47329.72,1,clase:PLENO DOMINIO; situacion:SEVILLA; fecha_adquisicion:2011; derecho:PLENO DOMINIO. COMPRA,0,,0,,1,9868.74,"tipo:TRANSFERENCIAS PERIÓDICAS; saldo:9.868,74 €",0,,0,,0,,0,,1,2400.0,descripcion:VENTA DE INMUEBLE; valor:2.400€,1,139491535.0,83758125.0,fecha_concesion:18/06/2011; importe_concedido:139.491.535€; saldo_pendiente:83.758.125 €,Los ingresos salariales en concepto de nómina son mensuales. Las rentas percibidas por la venta del inmueble son anuales.,5644.6,12268.74,-83745856.26,,,
XV,deputy_126_assets_000118_002_e_0005044_20231129.json,FRANCISCO JOSÉ SALAZAR RODRÍGUEZ,CASADO,GANANCIALES,23/07/2023,07/08/2023,Diputado,,1,4197.43,"concepto:NÓMINA; euros:4.197,43€",0,0.0,,0,0.0,,0,0.0,,47329.72,1,clase:PLENO DOMINIO; situacion:SEVILLA; fecha_adquisicion:2011; derecho:PLENO DOMINIO; titulo:COMPRA,0,,0,,1,9868.74,"saldo:9.868,74€",0,,0,,0,,0,,1,8000.0,descripcion:VENTA DE INMUEBLE; valor:8.000 €,1,139491.535,82195.95,"descripcion:CRÉDITO HIPOTECARIO (AL 50%); fecha_concesion:18/06/2011; importe_concedido:139.491,535 €; saldo_pendiente:82.195,95 €",,4197.43,17868.739999999998,-64327.21,,,
XV,deputy_127_assets_000117_000_e_0000509_20230807.json,JOSE LUIS ABALOS MECO,DIVORCIADO,,23-07-2023,07-08-2023,Diputado,,2,425.0,"concepto:Presidente de la Comisión de Interior Congreso Diputados; euros:4.082,89€ mensual | concepto:Colaborador Fábrica de la Tele; euros:425",0,0.0,,0,0.0,,0,0.0,,15803.55,4,clase:VIVIENDA; situacion:VALENCIA; fecha_adquisicion:1987; derecho:PLENO DOMINIO COMPRAVENTA | clase:LOCAL COMERCIAL; situacion:VALENCIA; fecha_adquisicion:2020; derecho:PLENO DOMINIO COMPRAVENTA | clase:LOCAL COMERCIAL; situacion:VALENCIA; fecha_adquisicion:2003; derecho:50% PLENO DOMINIO | clase:VIVIENDA; situacion:MADRID; fecha_adquisicion:2010; derecho:50% PLENO DOMINIO,0,,0,,1,16728.0,saldo:16.728,0,,0,,0,,2,fecha_adquisicion:2021; descripcion:VEHÍCULO RANGE ROVER 2008 | fecha_adquisicion:2022; descripcion:VEHÍCULO VOLKSWAGEN TIGUAN 2020,2,35294.34,"descripcion:Plan ""Vida Caixa""; valor:22.294,34€ | descripcion:Plan Pensiones Congreso (BBVA); valor:13.000€",5,325000.0,175152.0,descripcion:HIPOTECARIO LA CAIXA; fecha_concesion:2008; importe_concedido:175.000; saldo_pendiente:95.726 | descripcion:HIPOTECARIO LA CAIXA; fecha_concesion:2010; importe_concedido:100.000; saldo_pendiente:24.534 | descripcion:HIPOTECARIO LA CAIXA; fecha_concesion:2020; importe_concedido:50.000; saldo_pendiente:20.667 | descripcion:FINANCIERA SOFINCO POR COMPRA DE VEHICULO; saldo_pendiente:34.225 | descripcion:PENSION ALIMENTOS HIJOS; saldo_pendiente:1.500 EUROS MENSUALES,,425.0,52022.34,-123129.66,,,
XV,deputy_128_assets_000120_000_e_0000518_20230807.json,JOSE ANTONIO RODRIGUEZ SALAS,CASADO,SEPARACION DE BIENES,23/JULIO/2023,7/8/2023,Diputado,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,13765.7,3,clase:CASA VIVIENDA HABITUAL; situacion:JUN (GRANADA); fecha_adquisicion:2004; derecho:100% PROPIETARIO; titulo:COMPRA VENTA | clase:VIVIENDA PADRES (HERENCIA); situacion:JUN (GRANADA); fecha_adquisicion:2005; derecho:25% NUDA PROPIEDAD; titulo:HERENCIA | clase:ALMACEN; situacion:JUN (GRANADA); fecha_adquisicion:2005; derecho:25% NUDA PROPIEDAD; titulo:HERENCIA,0,,0,,1,7455.0,tipo:CUENTAS CORRIENTES; saldo:7455,1,descripcion:FONDO INVERSION S&P500; valor:2134,3,descripcion:ACCIONES A3MEDIA; valor:432 | descripcion:SANTANDER; valor:2245 | descripcion:TELEFONICA; valor:766,0,,2,fecha_adquisicion:2007; descripcion:VOLKSWAGEN EOS | fecha_adquisicion:2023; descripcion:TESLA MODEL S,2,37297.0,descripcion:PLAN DE PENSIONES ING S&P; valor:26091 | descripcion:PLAN DE PENSIONES SANTANDER; valor:11206,1,150000.0,25974.0,descripcion:HIPOTECA CAJA DE AHORROS DE GRANADA; fecha_concesion:2004; importe_concedido:150000; saldo_pendiente:25974,,0.0,44752.0,18778.0,,,
XV,deputy_129_assets_000121_000_e_0000519_20230807.json,MODESTO POSE MESURA,CASADO,GANANCIALES,23 DE JULIO DE 2023,7 DE AGOSTO DE 2023,Diputado,,1,8036.0,concepto:TRIENIOS DEL SERVICIO GALLEGO DE SALUD; euros:8036,0,0.0,,0,0.0,,0,0.0,,16598.0,3,clase:VIVIENDA; situacion:A CORUÑA; fecha_adquisicion:2019; derecho:PD HERENCIA | clase:FINCA URBANA (EN CONSTRUCCIÓN); situacion:A CORUÑA; fecha_adquisicion:2015; derecho:PD COMPRA | clase:FINCA URBANA; situacion:A CORUÑA; fecha_adquisicion:2019; derecho:PD HERENCIA,0,,0,,2,452000.0,tipo:CUENTA DE AHORRO; entidad:ABANCA; saldo:450000 | tipo:CUENTA CORRIENTE; entidad:ABANCA; saldo:2000,0,,0,,0,,1,fecha_adquisicion:2011; descripcion:HYUNDAI 135,2,14500.0,descripcion:PREVISION SANITARIA NACIONAL; valor:13000 | descripcion:PLAN PENSIONES ABANCA; valor:1500,0,0.0,0.0,,,8036.0,466500.0,466500.0,,,
XV,deputy_130_assets_000122_000_e_0000521_20230807.json,Herminio Rufino Sancho Iñiguez,Casado,Gananciales,23/07/2023,7/08/2023,Senador,Teruel,1,0.0,concepto:Las correspondientes como diputado de la XIV Legislatura,1,0.0,concepto:Las correspondientes como diputado de la XIV Legislatura,1,0.0,concepto:Las correspondientes como diputado de la XIV Legislatura,1,0.0,concepto:Las correspondientes como diputado de la XIV Legislatura,13654.2,2,clase:Vivienda; situacion:Orrios; fecha_adquisicion:2011; derecho:Herencia 60% | clase:Vivienda; situacion:Mezquita de Jarque; fecha_adquisicion:1993; derecho:Compraventa 50%,1,"clase:45,97 Hectáreas de tierra; situacion:Teruel; fecha_adquisicion:2005, 1994; derecho:Compraventa y herencia (100%)",2,clase_y_caracteristicas:2 naves de ovino; situacion:Teruel; fecha_adquisicion:1994-1999; derecho_sobre_el_bien:Propiedad | clase_y_caracteristicas:Nave almacén; situacion:Teruel; fecha_adquisicion:1984; derecho_sobre_el_bien:Propiedad,1,62589.06,tipo:Cuenta corriente; saldo:62589.06,0,,0,,0,,2,fecha_adquisicion:14/05/2015; descripcion:Tractor | fecha_adquisicion:10/02/2013; descripcion:Vehículo Toyota,2,42205.22,tipo:Fondo; valor:37937.41 | tipo:Capital social; valor:4267.81,0,0.0,0.0,,,0.0,104794.28,104794.28,,,
XV,deputy_131_assets_000119_000_e_0000516_20230807.json,JUAN DIEGO REQUENA RUIZ,CASADO,GANANCIALES,23 DE JULIO DE 2023,7 DE AGOSTO DE 2023,Diputado,JAÉN,0,0.0,,0,0.0,,0,0.0,,0,0.0,,13654.9,3,clase:PISO; situacion:CUENCA; fecha_adquisicion:29/11/2010; derecho:GANANCIAL POR COMPRAVENTA | clase:PLAZA APARCAMIENTO; situacion:CUENCA; fecha_adquisicion:29/11/2010; derecho:GANANCIAL POR COMPRAVENTA | clase:SOLAR; situacion:JAEN; fecha_adquisicion:28/10/2021; derecho:GANANCIAL POR COMPRAVENTA,0,,0,,1,117000.0,tipo:CUENTA CORRIENTE Y CUENTA AHORRO; saldo:117000,0,,0,,0,,3,fecha_adquisicion:JULIO 2007; descripcion:BMW 118D | fecha_adquisicion:AGOSTO 2011; descripcion:NISSAN QASHQAI | fecha_adquisicion:JUNIO 2019; descripcion:BMW X3,0,0.0,,2,123000.0,20049.0,descripcion:PRESTAMO HIPOTECARIO; fecha_concesion:29/11/2010; importe_concedido:103000; saldo_pendiente:16000 | descripcion:PRESTAMO PERSONAL; fecha_concesion:19/06/2019; importe_concedido:20000; saldo_pendiente:4049,,0.0,117000.0,96951.0,,,
XV,deputy_132_assets_000127_000_e_0000547_20230807.json,Joan Mesquida Mayans,casado,,23.07.2023,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,4247.17,1,"clase:solar y vivienda; situacion:Menorca, Illes Balears; fecha_adquisicion:2017; derecho:pleno dominio 50%; titulo:compra venta",0,,1,"clase_y_caracteristicas:hotel, sociedad Mont Central SL; situacion:Menorca, Illes Balears; fecha_adquisicion:1988; derecho_sobre_el_bien:8%; titulo_adquisicion:pleno dominio compra venta",1,82000.0,tipo:cuenta corriente; saldo:82.000 €,0,,0,,1,descripcion:8% de la sociedad Mont Central SL; valor:440.000 €,1,fecha_adquisicion:2018; descripcion:vehículo toyota auris hibrido (propiedad de Mont Central SL),0,0.0,,0,0.0,0.0,,solar adquirido en 2017. vivienda de nueva construcción finalizada en 2019.,0.0,82000.0,82000.0,,,
XV,deputy_133_assets_000125_000_e_0000543_20230807.json,ADA SANTANA AGUILERA,SOLTERA,,23/07/2023,7/08/2023,Diputado,LAS PALMAS,0,0.0,,0,0.0,,0,0.0,,0,0.0,,291.95,0,,0,,0,,2,4446.23,tipo:Cuenta Corriente I; saldo:4446.23 | tipo:Cuenta Corriente II,0,,0,,0,,0,,0,0.0,,0,0.0,0.0,,,0.0,4446.23,4446.23,,,
XV,deputy_134_assets_000124_000_e_0000540_20230807.json,ALICIA ÁLVAREZ GONZÁLEZ,SOLTERA,,23/07/2023,07/08/2023,Diputado,SANTA CRUZ DE TENERIFE,1,59890.02,"concepto:SALARIO COMO DIRECTORA GENERAL DE MODERNIZACIÓN Y CALIDAD EN LOS SERVICIOS Y VICECONSEJERA DE ADMINISTRACIONES PÚBLICAS Y TRANSPARENCIA, GOB CANARIAS; euros:59.890,02",0,0.0,,0,0.0,,0,0.0,,14614.32,2,clase:CASA; situacion:SANTA CRUZ DE TENERIFE; fecha_adquisicion:2021; derecho:PLENO DOMINIO AL 50%; titulo:COMPRAVENTA | clase:PISO; situacion:SANTA CRUZ DE TENERIFE; fecha_adquisicion:2004; derecho:PLENO DOMINIO; titulo:COMPRAVENTA,0,,0,,1,32982.5,"tipo:CUENTAS CORRIENTES; saldo:32.982,50",0,,0,,0,,2,fecha_adquisicion:2016; descripcion:AUTOMOVIL RENAULT CAPTUR | fecha_adquisicion:2009; descripcion:MOTO KYMCO LIKE 125CC,0,0.0,,1,130000.0,118031.61,"descripcion:PRESTAMO HIPOTECARIO; fecha_concesion:2021; importe_concedido:130.000; saldo_pendiente:118.031,61",,59890.02,32982.5,-85049.11,,,
XV,deputy_135_assets_000123_000_e_0000537_20230807.json,David Regades Fernández,Casado,Gananciales,23/07/2023,7/08/2023,Senador,,2,148308.0,concepto:Nómina del Consorcio de la Zona Franca de Vigo; euros:144728 | concepto:Alquileres de viviendas (50% Gananciales); euros:3580,0,0.0,,0,0.0,,0,0.0,,47995.0,3,clase:Piso; situacion:Pontevedra; fecha_adquisicion:2004; derecho:Pleno dominio; titulo:Compraventa | clase:Piso y plaza de aparcamiento; situacion:Pontevedra; fecha_adquisicion:2007; derecho:Pleno dominio; titulo:Compraventa | clase:Piso y plaza de aparcamiento; situacion:Pontevedra; fecha_adquisicion:2020; derecho:Pleno dominio; titulo:Compraventa,0,,0,,0,0.0,,0,,1,"descripcion:Refercos, S.L. (Acciones); valor:600",0,,2,fecha_adquisicion:13/06/2022; descripcion:Yamaha Tmax | fecha_adquisicion:12/12/2017; descripcion:Volvo XC60,0,0.0,,4,350000.0,224298.0,fecha_concesion:05/2003; importe_concedido:45000; saldo_pendiente:13016 | fecha_concesion:07/2007; importe_concedido:30000; saldo_pendiente:9740 | fecha_concesion:02/2020; importe_concedido:110000; saldo_pendiente:53000 | fecha_concesion:02/2020; importe_concedido:165000; saldo_pendiente:148542,,148308.0,0.0,-224298.0,,,
XV,deputy_135_assets_000123_002_e_0020440_20240411.json,DAVID REGADES FERNANDEZ,CASADO,GANANCIALES,23/07/2023,07/08/2023,Diputado,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,0,,0,,0,,1,40000.0,saldo:40000,0,,0,,0,,0,,0,0.0,,4,350000.0,216767.0,descripcion:ABANCA (50% GANANCIALES); fecha_concesion:05/2003; importe_concedido:45000; saldo_pendiente:11384 | descripcion:ABANCA (50% GANANCIALES); fecha_concesion:07/2004; importe_concedido:30000; saldo_pendiente:8756 | descripcion:SANTANDER 50% (GANANCIALES); fecha_concesion:02/2007; importe_concedido:110000; saldo_pendiente:50937 | descripcion:ABANCA (50% GANANCIALES); fecha_concesion:02/2020; importe_concedido:165000; saldo_pendiente:145690,Me remito en todos los apartados no cumplimentados a las declaraciones presentadas con anterioridad.,0.0,40000.0,-176767.0,,,
XV,deputy_136_assets_000132_000_e_0000562_20230807.json,CRISTINA AGUERA GAGO,SOLTERA,,23/07/2023,07/08/2023,Senador,BARCELONA,1,59117.3,concepto:PERCEPCIÓN SALARIAL AYUNTAMIENTO BADALONA; euros:59117.3,0,0.0,,0,0.0,,4,29437.5,concepto:RENTA INMUEBLE; euros:11400 | concepto:RENTA INMUEBLE; euros:6012.5 | concepto:RENTA INMUEBLE; euros:6012.5 | concepto:RENTA INMUEBLE; euros:6012.5,16072.58,5,clase:PISO; situacion:BARCELONA; fecha_adquisicion:2016; derecho:100% PLENO DOMINIO; titulo:COMPRA | clase:PISO; situacion:BARCELONA; fecha_adquisicion:2020; derecho:50% PLENO DOMINIO; titulo:COMPRA | clase:APARCAMIENTO; situacion:BARCELONA; fecha_adquisicion:2020; derecho:50% PLENO DOMINIO; titulo:COMPRA | clase:APARCAMIENTO; situacion:BARCELONA; fecha_adquisicion:2020; derecho:50% PLENO DOMINIO; titulo:COMPRA | clase:TRASTERO; situacion:BARCELONA; fecha_adquisicion:2020; derecho:50% PLENO DOMINIO; titulo:COMPRA,0,,0,,1,53945.63,tipo:CUENTAS CORRIENTES; saldo:53945.63,0,,1,descripcion:PARTICIPACIONES CAFES AGUERA SL (VALOR SEGÚN EL BALANCE ANUAL ANTERIOR); valor:20368.23,0,,0,,0,0.0,,3,181775.15,150837.91999999998,descripcion:HIPOTECA; fecha_concesion:2016; importe_concedido:141600; saldo_pendiente:113982.67 | descripcion:PRÉSTAMO COCHE VOLSWAGEN BANK; fecha_concesion:2022; importe_concedido:10175.15; saldo_pendiente:6855.25 | descripcion:PRÉSTAMO PRIVADO FAMILIAR; fecha_concesion:2016; importe_concedido:30000; saldo_pendiente:30000,,88554.8,53945.63,-96892.28999999998,,,
XV,deputy_136_assets_000132_001_e_0027319_20240529.json,CRISTINA AGÜERA GAGO,SOLTERA,,23 DE JULIO DE 2023,7 DE AGOSTO DE 2023,Diputado,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,3,clase:PISO; situacion:BARCELONA; fecha_adquisicion:2024; derecho:50% PLENO DOMINIO; titulo:COMPRAVENTA | clase:APARCAMIENTO; situacion:BARCELONA; fecha_adquisicion:2024; derecho:50% PLENO DOMINIO; titulo:COMPRAVENTA | clase:TRASTERO; situacion:BARCELONA; fecha_adquisicion:2024; derecho:50% PLENO DOMINIO; titulo:COMPRAVENTA,0,,0,,0,0.0,,0,,0,,0,,0,,0,0.0,,1,12500.0,11134.7,descripcion:PRESTAMO BANCARIO; fecha_concesion:2024; importe_concedido:12500; saldo_pendiente:11134.7,,0.0,0.0,-11134.7,,,
XV,deputy_137_assets_000131_000_e_0000559_20230807.json,ISABEL BELÉN INIESTA EGIDO,SOLTERA,,23 DE JULIO DE 2023,7 DE AGOSTO DE 2023,Diputado,ALBACETE,2,26652.08,"procedencia:ALCALDESA AYUNTAMIENTO DE ALPERA; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones; euros:26260.08 | procedencia:MANCOMUNIDAD DE MUNICIPIOS MONTEIBERICO; concepto:Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones; euros:392.0",1,0.6,procedencia:BANCO SANTANDER SA; concepto:Dividendos y participación en beneficios de sociedades; euros:0.6,0,0.0,,0,0.0,,4868.12,1,clase:SOLAR. SUELO SIN EDIFICAR; situacion:ALBACETE; fecha_adquisicion:03/11/2022; derecho:PLENO DOMINIO; titulo:DONACIÓN,0,,0,,3,20588.869999999995,tipo:CUENTA CORRIENTE; saldo:20588.35 | tipo:CUENTA CORRIENTE; saldo:0.01 | tipo:CUENTA CORRIENTE; saldo:0.51,1,descripcion:11 ACCIONES BANCO SANTANDER S.A.; valor:39.69,0,,0,,1,fecha_adquisicion:17/06/2019; descripcion:OPEL ASTRA+,1,0.0,valor:0,0,0.0,0.0,,,26652.68,20588.869999999995,20588.869999999995,,,
XV,deputy_138_assets_000129_000_e_0000557_20230807.json,EMILIO SÁEZ CRUZ,CASADO,SEPARACIÓN DE BIENES,23 DE JULIO 2023,7 DE AGOSTO DE 2023,DIPUTADO,ALBACETE,1,66982.02,concepto:ALCALDE DE ALBACETE; euros:66982.02,0,0.0,,1,51.35,euros:51.35,0,0.0,,7998.74,3,"clase:VIVIENDA CON GARAJE Y TRASTERO; situacion:ALBACETE; fecha_adquisicion:2005; derecho:50%; titulo:COMPRAVENTA | clase:PARCELA VIVIENDA; situacion:ALBACETE; fecha_adquisicion:2019; derecho:50%; titulo:COMPRAVENTA | clase:APARTAMENTO; situacion:SANTA POLA, ALICANTE; fecha_adquisicion:2005; derecho:50%; titulo:COMPRAVENTA",1,clase:SUELO RÚSTICO; situacion:ALBACETE; fecha_adquisicion:2006; derecho:SIN SEGREGAR,0,,1,3548.0,tipo:CUENTAS CORRIENTES; saldo:3548,0,,0,,0,,2,"fecha_adquisicion:4-9-2020; descripcion:VEHÍCULO, BMW X3 | fecha_adquisicion:7-10-2022; descripcion:MOTOCICLETA YAMAHA XP",0,0.0,,3,520000.0,387362.7,descripcion:PRESTAMO HIPOTECARIO VIVIENDA HABITUAL (GLOBALCAJA); fecha_concesion:22-6-2021; importe_concedido:150000; saldo_pendiente:137967.51 | descripcion:PRESTAMO HIPOTECARIO APARTAMENTO SANTA POLA (ALICANTE) (CAIXABANK); fecha_concesion:29-7-2005; importe_concedido:160000; saldo_pendiente:51556.59 | descripcion:PRESTAMO HIPOTECARIO VIVIENDA PARCELA (GLOBALCAJA); fecha_concesion:30-7-2019; importe_concedido:210000; saldo_pendiente:197838.6,,67033.37000000001,3548.0,-383814.7,,,
XV,deputy_139_assets_000128_000_e_0000550_20230807.json,MARIA MARGARITA PEREGRINA ADRIO TARACIDO,Casada,Separación Absoluta de Bienes,23 de Julio de 2023,07/08/2023,Diputado,PONTEVEDRA,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,5,situacion:PONTEVEDRA; fecha_adquisicion:1987; derecho:Propiedad; titulo:compraventa | situacion:PONTEVEDRA; fecha_adquisicion:1987; derecho:Propiedad; titulo:Compraventa | situacion:PONTEVEDRA; fecha_adquisicion:1987; derecho:Propiedad; titulo:Compraventa | situacion:PONTEVEDRA; fecha_adquisicion:2018; derecho:Propiedad; titulo:Herencia | situacion:PONTEVEDRA; fecha_adquisicion:2018; derecho:Propiedad; titulo:Herencia,0,,0,,3,18054.53,entidad:BANCO SANTANDER; saldo:5692.34 | entidad:CAIXABANK; saldo:422.24 | entidad:CAIXABANK PLAN DE PENSIONES; saldo:11939.95,0,,0,,0,,0,,1,88853.34,descripcion:MUTUALIDAD GENERAL ABOGACIA; valor:88853.34,1,13668.0,13668.0,descripcion:Préstamo consumo Banco Santander; fecha_concesion:01/08/2023; importe_concedido:13668.0; saldo_pendiente:13668.0,,0.0,106907.87,93239.87,,,
XV,deputy_140_assets_000126_000_e_0000544_20230807.json,ALFONSO RODRIGUEZ GOMEZ DE CELIS,SOLTERO,,23 DE JULIO DE 2023,7 DE AGOSTO DE 2023,Diputado,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,27037.47,2,clase:VIVIENDA; situacion:MADRID; fecha_adquisicion:2021; derecho:100% | clase:PLAZA APARCAMIENTO; situacion:SEVILLA; fecha_adquisicion:2002; derecho:50%,0,,0,,1,91784.8,tipo:CUENTA CORRIENTE; saldo:91784.8,1,descripcion:MICROCRÉDITO PSOE; valor:2000,0,,0,,0,,0,0.0,,3,222400.0,197676.63,descripcion:PRESTAMO HIPOTECARIO CON BANCO MEDIOLANUM SOBRE VIVIENDA; fecha_concesion:2021; importe_concedido:200000; saldo_pendiente:185446.84 | descripcion:PRESTAMO PERSONAL CON BANCO MEDIOLANUM; fecha_concesion:2021; importe_concedido:19400; saldo_pendiente:10229.79 | descripcion:PRESTAMO NÓMINA CON BANCO MEDIOLANUM; fecha_concesion:2022; importe_concedido:3000; saldo_pendiente:2000,,0.0,91784.8,-105891.83,,,
